location_id,datetimeUtc,pm2.5,pm10,o3,no2,so2,co,temperature,humidity,AQI
5408,2025-05-12 01:00:00+00:00,56.0,101.0,29.2,29.1,10.7,1830.0,24.9,83.0,101
5408,2025-05-12 01:15:00+00:00,48.0,100.0,33.3,28.5,10.0,1720.0,25.5,82.0,100
5408,2025-05-12 01:30:00+00:00,48.0,100.0,34.1,28.7,10.4,1940.0,26.1,80.0,100
5408,2025-05-12 01:45:00+00:00,48.0,100.0,36.8,28.1,10.8,1870.0,26.8,78.0,100
5408,2025-05-12 02:00:00+00:00,48.0,100.0,39.2,27.8,11.3,1890.0,27.7,74.0,100
5408,2025-05-12 02:15:00+00:00,52.0,100.0,41.7,26.5,11.8,1900.0,28.1,72.0,100
5408,2025-05-12 02:30:00+00:00,52.0,100.0,44.9,26.3,11.7,1870.0,28.2,70.0,100
5408,2025-05-12 02:45:00+00:00,52.0,100.0,46.6,26.9,11.5,2140.0,28.7,69.0,102
5408,2025-05-12 03:00:00+00:00,52.0,100.0,49.6,26.4,12.1,2150.0,29.2,66.0,102
5408,2025-05-12 03:15:00+00:00,48.0,98.0,50.8,26.9,12.5,1730.0,29.8,64.0,98
5408,2025-05-12 03:30:00+00:00,48.0,98.0,52.3,27.3,12.8,1010.0,30.1,62.0,98
5408,2025-05-12 03:45:00+00:00,48.0,98.0,55.5,27.1,13.0,1160.0,30.5,59.0,98
5408,2025-05-12 04:00:00+00:00,48.0,98.0,56.8,26.1,12.7,1360.0,31.5,55.0,98
5408,2025-05-12 04:15:00+00:00,57.0,98.0,58.4,26.5,12.1,1030.0,32.2,52.0,98
5408,2025-05-12 04:45:00+00:00,57.0,98.0,65.7,27.5,14.1,1490.0,32.8,49.0,98
5408,2025-05-12 05:00:00+00:00,57.0,98.0,68.0,27.0,14.2,1420.0,33.8,47.0,98
5408,2025-05-12 05:15:00+00:00,58.0,112.0,72.3,27.6,14.5,690.0,34.6,45.0,108
5408,2025-05-12 05:30:00+00:00,58.0,112.0,71.7,27.7,14.9,24.67,34.3,44.0,108
5408,2025-05-12 05:45:00+00:00,58.0,112.0,74.1,27.9,15.1,20.61,33.9,48.0,108
5408,2025-05-12 06:00:00+00:00,58.0,112.0,71.9,27.7,14.2,1740.0,34.5,46.0,108
5408,2025-05-12 06:15:00+00:00,63.0,124.0,76.0,3.9,13.7,1590.0,35.0,44.0,116
5408,2025-05-12 06:30:00+00:00,63.0,124.0,76.0,5.5,12.9,1340.0,35.3,44.0,116
5408,2025-05-12 06:45:00+00:00,63.0,124.0,77.2,29.6,12.1,1490.0,35.4,42.0,116
5408,2025-05-12 07:00:00+00:00,63.0,124.0,72.3,23.6,10.8,2000.0,35.7,42.0,116
5408,2025-05-12 07:15:00+00:00,57.0,115.0,70.8,24.3,-1.3,1680.0,36.1,40.0,110
5408,2025-05-12 07:30:00+00:00,57.0,115.0,71.9,25.4,353.2,540.0,35.9,40.0,191
5408,2025-05-12 07:45:00+00:00,57.0,115.0,66.6,25.5,8.4,380.0,36.6,38.0,110
5408,2025-05-12 08:00:00+00:00,57.0,115.0,66.8,26.1,8.8,620.0,37.0,35.0,110
5408,2025-05-12 08:15:00+00:00,47.0,91.0,65.1,25.9,9.1,570.0,37.2,34.0,91
5408,2025-05-12 08:45:00+00:00,47.0,91.0,65.3,28.2,11.2,780.0,37.5,32.0,91
5408,2025-05-12 09:15:00+00:00,43.0,90.0,63.1,27.5,10.8,350.0,37.4,30.0,90
5408,2025-05-12 09:30:00+00:00,43.0,90.0,56.4,28.6,12.8,620.0,37.9,29.0,90
5408,2025-05-12 09:45:00+00:00,43.0,90.0,55.7,31.1,33.7,790.0,37.7,31.0,90
5408,2025-05-12 10:00:00+00:00,43.0,90.0,55.9,35.4,49.3,580.0,37.0,33.0,90
5408,2025-05-12 10:15:00+00:00,68.0,209.0,64.9,39.0,37.9,740.0,37.1,32.0,173
5408,2025-05-12 10:30:00+00:00,68.0,209.0,68.0,40.6,39.9,850.0,37.1,32.0,173
5408,2025-05-12 10:45:00+00:00,68.0,209.0,75.1,39.9,30.3,850.0,36.8,31.0,173
5408,2025-05-12 11:15:00+00:00,65.0,155.0,77.8,36.2,17.0,770.0,36.5,29.0,137
5408,2025-05-12 11:30:00+00:00,65.0,155.0,80.6,33.8,16.3,1240.0,36.2,30.0,137
5408,2025-05-12 11:45:00+00:00,65.0,155.0,103.5,32.0,16.5,1370.0,35.2,38.0,137
5408,2025-05-12 12:00:00+00:00,65.0,155.0,64.3,30.5,12.6,1290.0,32.8,49.0,137
5408,2025-05-12 12:30:00+00:00,62.0,130.0,53.5,29.5,11.4,1480.0,31.6,54.0,120
5408,2025-05-12 13:00:00+00:00,62.0,130.0,48.8,30.5,10.9,1130.0,31.1,58.0,120
5408,2025-05-12 13:15:00+00:00,71.0,136.0,46.3,30.9,11.3,1400.0,30.8,58.0,135
5408,2025-05-12 13:45:00+00:00,71.0,136.0,43.9,31.5,12.3,1610.0,30.6,59.0,135
5408,2025-05-12 14:00:00+00:00,71.0,136.0,43.1,31.7,13.2,1570.0,30.4,59.0,135
5408,2025-05-12 14:15:00+00:00,73.0,125.0,40.6,31.0,13.1,1590.0,30.1,60.0,142
5408,2025-05-12 15:00:00+00:00,73.0,125.0,37.4,32.8,13.3,1940.0,29.3,63.0,142
5408,2025-05-12 15:15:00+00:00,75.0,130.0,39.6,32.7,13.3,1080.0,29.0,64.0,149
5408,2025-05-12 15:30:00+00:00,75.0,130.0,42.5,31.5,12.9,0.0,28.7,64.0,149
5408,2025-05-12 16:00:00+00:00,75.0,130.0,41.9,29.8,11.4,0.0,28.4,66.0,149
5408,2025-05-12 16:15:00+00:00,71.0,116.0,51.4,28.7,11.8,0.0,28.3,66.0,135
5408,2025-05-12 16:30:00+00:00,71.0,116.0,53.1,28.0,11.4,0.0,28.1,67.0,135
5408,2025-05-12 16:45:00+00:00,71.0,116.0,48.8,28.6,11.3,0.0,27.7,69.0,135
5408,2025-05-12 17:00:00+00:00,71.0,116.0,47.2,30.2,10.5,0.0,27.3,71.0,135
5408,2025-05-12 17:15:00+00:00,70.0,128.0,50.0,29.1,10.5,0.0,27.0,73.0,132
5408,2025-05-12 17:30:00+00:00,70.0,128.0,48.0,28.4,11.5,0.0,26.9,74.0,132
5408,2025-05-12 17:45:00+00:00,70.0,128.0,44.1,28.4,11.2,0.0,26.8,75.0,132
5408,2025-05-12 18:15:00+00:00,76.0,151.0,42.7,27.4,10.8,0.0,26.6,75.0,152
5408,2025-05-12 19:15:00+00:00,82.0,165.0,37.0,30.0,11.8,140.0,26.2,78.0,173
5408,2025-05-12 19:45:00+00:00,82.0,165.0,38.6,29.9,11.5,1440.0,26.1,78.0,173
5408,2025-05-12 20:00:00+00:00,82.0,165.0,36.1,29.7,11.7,1390.0,26.1,78.0,173
5408,2025-05-12 20:15:00+00:00,89.0,162.0,38.6,29.8,11.9,1230.0,25.9,79.0,197
5408,2025-05-12 20:45:00+00:00,89.0,162.0,32.5,30.1,11.5,1250.0,25.9,80.0,197
5408,2025-05-12 21:00:00+00:00,89.0,162.0,30.0,31.2,11.5,1250.0,25.9,79.0,197
5408,2025-05-12 21:15:00+00:00,89.0,151.0,-22.3,31.7,11.4,880.0,25.9,80.0,197
5408,2025-05-12 21:30:00+00:00,89.0,151.0,136.2,31.3,11.3,920.0,25.9,80.0,197
5408,2025-05-12 22:00:00+00:00,89.0,151.0,28.0,30.9,10.7,1210.0,25.7,80.0,197
5408,2025-05-12 22:15:00+00:00,79.0,138.0,30.4,27.4,10.9,1060.0,25.6,80.0,162
5408,2025-05-12 22:30:00+00:00,79.0,138.0,26.9,28.5,11.1,1270.0,25.6,80.0,162
5408,2025-05-12 22:45:00+00:00,79.0,138.0,26.7,29.0,11.1,1190.0,25.6,80.0,162
5408,2025-05-12 23:00:00+00:00,79.0,138.0,25.7,29.6,11.1,1290.0,25.5,81.0,162
5408,2025-05-12 23:15:00+00:00,74.0,140.0,29.0,30.0,10.9,1570.0,25.3,81.0,145
5408,2025-05-12 23:30:00+00:00,74.0,140.0,24.3,30.2,11.0,1680.0,25.1,82.0,145
5408,2025-05-12 23:45:00+00:00,74.0,140.0,23.3,30.3,10.8,1940.0,25.2,82.0,145
5408,2025-05-13 00:00:00+00:00,74.0,140.0,16.7,32.8,10.6,1840.0,25.1,82.0,145
5408,2025-05-13 00:15:00+00:00,71.0,142.0,16.5,36.2,10.5,960.0,24.9,82.0,135
5408,2025-05-13 00:30:00+00:00,71.0,142.0,20.6,36.2,10.5,2060.0,24.9,82.0,135
5408,2025-05-13 00:45:00+00:00,71.0,142.0,21.8,36.2,10.5,2590.0,24.9,82.0,135
5408,2025-05-13 01:00:00+00:00,71.0,142.0,21.8,36.2,10.5,2580.0,24.9,82.0,135
5408,2025-05-13 01:15:00+00:00,68.0,130.0,21.8,36.2,10.5,2600.0,24.9,82.0,125
5408,2025-05-13 01:45:00+00:00,68.0,130.0,21.8,36.2,10.5,2740.0,24.9,82.0,125
5408,2025-05-13 02:15:00+00:00,48.0,87.0,21.8,36.2,10.5,2380.0,24.9,82.0,105
5408,2025-05-13 02:30:00+00:00,48.0,87.0,21.8,36.2,10.5,2200.0,24.9,82.0,102
5408,2025-05-13 02:45:00+00:00,48.0,87.0,21.8,36.2,10.5,3190.0,24.9,82.0,115
5408,2025-05-13 03:00:00+00:00,48.0,87.0,21.8,36.2,10.5,3450.0,24.9,82.0,118
5408,2025-05-13 03:15:00+00:00,51.0,90.0,21.8,36.2,10.5,1600.0,24.9,82.0,90
5408,2025-05-13 03:30:00+00:00,51.0,90.0,21.8,36.2,10.5,1600.0,24.9,82.0,90
5408,2025-05-13 03:45:00+00:00,51.0,90.0,21.8,36.2,10.5,1600.0,24.9,82.0,90
5408,2025-05-13 04:15:00+00:00,40.0,82.0,21.8,36.2,10.5,1600.0,24.9,82.0,82
5408,2025-05-13 04:30:00+00:00,40.0,82.0,21.8,36.2,10.5,1600.0,24.9,82.0,82
5408,2025-05-13 04:45:00+00:00,40.0,82.0,21.8,36.2,10.5,1600.0,24.9,82.0,82
5408,2025-05-13 05:45:00+00:00,43.0,82.0,21.8,36.2,10.5,1600.0,24.9,82.0,82
